,date,state,fips,cases,deaths,New Cases,New Deaths,population
13619,2021-07-16,Oklahoma,40,0.11790496738883005,0.001882238414666487,0.00019033016192528856,0.0,3940521
13620,2021-07-17,Oklahoma,40,0.11790496738883005,0.001882238414666487,0.0,0.0,3940521
13621,2021-07-18,Oklahoma,40,0.11790496738883005,0.001882238414666487,0.0,0.0,3940521
13622,2021-07-19,Oklahoma,40,0.11844448995450094,0.001882238414666487,0.0005395225656708847,0.0,3940521
13623,2021-07-20,Oklahoma,40,0.11856249465489462,0.001882238414666487,0.0001180047003936789,0.0,3940521
13624,2021-07-21,Oklahoma,40,0.11886778423462278,0.0018916280359881346,0.00030528957972816287,9.389621321647568e-06,3940521
13625,2021-07-22,Oklahoma,40,0.11926900021596129,0.0018916280359881346,0.0004012159813385083,0.0,3940521
13626,2021-07-23,Oklahoma,40,0.11957200583374634,0.0018916280359881346,0.0003030056177850594,0.0,3940521
13627,2021-07-24,Oklahoma,40,0.11957200583374634,0.0018916280359881346,0.0,0.0,3940521
13628,2021-07-25,Oklahoma,40,0.11957200583374634,0.0018916280359881346,0.0,0.0,3940521
13629,2021-07-26,Oklahoma,40,0.12050310098588486,0.0018916280359881346,0.0009310951521385116,0.0,3940521
13630,2021-07-27,Oklahoma,40,0.12068911699747317,0.0018916280359881346,0.00018601601158831535,0.0,3940521
13631,2021-07-28,Oklahoma,40,0.12106317920904368,0.0018994950160143799,0.00037406221157050047,7.86698002624526e-06,3940521
13632,2021-07-29,Oklahoma,40,0.12152149423895978,0.0018994950160143799,0.0004583150299160949,0.0,3940521
13633,2021-07-30,Oklahoma,40,0.12197244983594809,0.0018994950160143799,0.000450955596988317,0.0,3940521
13634,2020-03-06,Pennsylvania,42,1.559577133136967e-07,0.0,,,12823989
13635,2020-03-07,Pennsylvania,42,3.119154266273934e-07,0.0,1.559577133136967e-07,0.0,12823989
13636,2020-03-08,Pennsylvania,42,4.678731399410901e-07,0.0,1.559577133136967e-07,0.0,12823989
13637,2020-03-09,Pennsylvania,42,7.797885665684835e-07,0.0,3.119154266273934e-07,0.0,12823989
13638,2020-03-10,Pennsylvania,42,9.357462798821802e-07,0.0,1.559577133136967e-07,0.0,12823989
13639,2020-03-11,Pennsylvania,42,1.2476617065095737e-06,0.0,3.119154266273934e-07,0.0,12823989
13640,2020-03-12,Pennsylvania,42,1.7155348464506636e-06,0.0,4.678731399410901e-07,0.0,12823989
13641,2020-03-13,Pennsylvania,42,3.1971331229307824e-06,0.0,1.4815982764801186e-06,0.0,12823989
13642,2020-03-14,Pennsylvania,42,3.6650062628718723e-06,0.0,4.678731399410901e-07,0.0,12823989
13643,2020-03-15,Pennsylvania,42,5.302562252665688e-06,0.0,1.6375559897938153e-06,0.0,12823989
13644,2020-03-16,Pennsylvania,42,6.316287389204716e-06,0.0,1.0137251365390285e-06,0.0,12823989
13645,2020-03-17,Pennsylvania,42,7.875864522341683e-06,0.0,1.559577133136967e-06,0.0,12823989
13646,2020-03-18,Pennsylvania,42,1.0839061075301921e-05,7.797885665684836e-08,2.9631965529602373e-06,7.797885665684836e-08,12823989
13647,2020-03-19,Pennsylvania,42,1.4582046194830642e-05,7.797885665684836e-08,3.742985119528721e-06,0.0,12823989
13648,2020-03-20,Pennsylvania,42,2.0976312440692205e-05,7.797885665684836e-08,6.394266245861565e-06,0.0,12823989
13649,2020-03-21,Pennsylvania,42,3.025579638285716e-05,1.559577133136967e-07,9.279483942164954e-06,7.797885665684836e-08,12823989
13650,2020-03-22,Pennsylvania,42,3.9301343755051566e-05,2.3393656997054505e-07,9.045547372194409e-06,7.797885665684836e-08,12823989
13651,2020-03-23,Pennsylvania,42,5.021838368701034e-05,4.678731399410901e-07,1.0917039931958768e-05,2.3393656997054505e-07,12823989
13652,2020-03-24,Pennsylvania,42,6.636000701497795e-05,6.238308532547868e-07,1.6141623327967607e-05,1.559577133136967e-07,12823989
13653,2020-03-25,Pennsylvania,42,8.975366401203244e-05,9.357462798821802e-07,2.3393656997054506e-05,3.119154266273934e-07,12823989
13654,2020-03-26,Pennsylvania,42,0.0001317842677500737,1.2476617065095737e-06,4.203060373804126e-05,3.119154266273934e-07,12823989
13655,2020-03-27,Pennsylvania,42,0.0001728791252082328,1.793513703107512e-06,4.109485745815908e-05,5.458519965979384e-07,12823989
13656,2020-03-28,Pennsylvania,42,0.0002195104814890281,2.729259982989692e-06,4.663135628079531e-05,9.357462798821802e-07,12823989
13657,2020-03-29,Pennsylvania,42,0.00026832524575621516,3.119154266273934e-06,4.8814764267187064e-05,3.8989428328424174e-07,12823989
13658,2020-03-30,Pennsylvania,42,0.0003240801282658617,3.742985119528721e-06,5.5754882509646566e-05,6.238308532547868e-07,12823989
13659,2020-03-31,Pennsylvania,42,0.0003896603467142712,5.614477679293081e-06,6.558021844840946e-05,1.8714925597643604e-06,12823989
13660,2020-04-01,Pennsylvania,42,0.00045266726289300464,6.0823508192341716e-06,6.300691617873346e-05,4.678731399410901e-07,12823989
13661,2020-04-02,Pennsylvania,42,0.0005474895525877323,7.0960759557731995e-06,9.482228969472759e-05,1.0137251365390285e-06,12823989
13662,2020-04-03,Pennsylvania,42,0.0006565819730506631,7.953843378998532e-06,0.00010909242046293084,8.577674232253318e-07,12823989
13663,2020-04-04,Pennsylvania,42,0.0007883662408007369,1.0917039931958768e-05,0.0001317842677500737,2.9631965529602373e-06,12823989
13664,2020-04-05,Pennsylvania,42,0.0009037749486528724,1.2398638208438888e-05,0.00011540870785213555,1.4815982764801186e-06,12823989
13665,2020-04-06,Pennsylvania,42,0.0010195735507882921,1.325640563166422e-05,0.0001157986021354198,8.577674232253318e-07,12823989
13666,2020-04-07,Pennsylvania,42,0.0011370876877701626,1.879290445430045e-05,0.00011751413698187047,5.536498822636233e-06,12823989
13667,2020-04-08,Pennsylvania,42,0.0012799449531655089,2.4407382133593532e-05,0.00014285726539534617,5.614477679293081e-06,12823989
13668,2020-04-09,Pennsylvania,42,0.0014331734064962159,2.6824726689955832e-05,0.000153228453330707,2.417344556362299e-06,12823989
13669,2020-04-10,Pennsylvania,42,0.0015695584267890435,3.392080264572903e-05,0.00013638502029282776,7.0960759557731995e-06,12823989
13670,2020-04-11,Pennsylvania,42,0.0016979116248462159,4.01591111782769e-05,0.00012835319805717238,6.238308532547868e-06,12823989
13671,2020-04-12,Pennsylvania,42,0.0017900046545579538,4.093889974484538e-05,9.20930297117379e-05,7.797885665684835e-07,12823989
13672,2020-04-13,Pennsylvania,42,0.0018944963224781306,4.390209629780562e-05,0.00010449166792017678,2.9631965529602373e-06,12823989
13673,2020-04-14,Pennsylvania,42,0.001995556920705406,5.817222706600887e-05,0.00010106059822727545,1.4270130768203248e-05,12823989
13674,2020-04-15,Pennsylvania,42,0.0020901452738301633,6.495638759515468e-05,9.458835312475705e-05,6.784160529145806e-06,12823989
13675,2020-04-16,Pennsylvania,42,0.002207893347382004,7.330012525743744e-05,0.00011774807355184101,8.343737662282773e-06,12823989
13676,2020-04-17,Pennsylvania,42,0.0023488011413609292,8.008428578658326e-05,0.00014090779397892496,6.784160529145806e-06,12823989
13677,2020-04-18,Pennsylvania,42,0.0024752048680016805,8.96756851553756e-05,0.00012640372664075118,9.591399368792346e-06,12823989
13678,2020-04-19,Pennsylvania,42,0.002572678438822741,0.00010020283080405012,9.747357082106043e-05,1.0527145648674527e-05,12823989
13679,2020-04-20,Pennsylvania,42,0.002651671020616128,0.00010651911819325484,7.899258179338738e-05,6.316287389204716e-06,12823989
13680,2020-04-21,Pennsylvania,42,0.002759203863945922,0.00012632574778409432,0.00010753284332979387,1.980662959083948e-05,12823989
13681,2020-04-22,Pennsylvania,42,0.002866736707275716,0.00013412363344977917,0.00010753284332979387,7.797885665684834e-06,12823989
13682,2020-04-23,Pennsylvania,42,0.0029892414910836244,0.0001343575700197497,0.00012250478380790875,2.3393656997054505e-07,12823989
13683,2020-04-24,Pennsylvania,42,0.0031423919655576746,0.00013927023798913116,0.00015315047447405015,4.912667969381446e-06,12823989
13684,2020-04-25,Pennsylvania,42,0.0032459478871979695,0.00014363705396191467,0.00010355592164029461,4.366815972783507e-06,12823989
13685,2020-04-26,Pennsylvania,42,0.003330398988957336,0.00014589844080496327,8.445110175936676e-05,2.261386843048602e-06,12823989
13686,2020-04-27,Pennsylvania,42,0.0034098594438906646,0.00015174685505422688,7.946045493332846e-05,5.848414249263626e-06,12823989
13687,2020-04-28,Pennsylvania,42,0.0035342357202583375,0.00016313176812612676,0.00012437627636767312,1.1384913071899859e-05,12823989
13688,2020-04-29,Pennsylvania,42,0.003601921367836482,0.00018652542512318125,6.768564757814436e-05,2.3393656997054506e-05,12823989
13689,2020-04-30,Pennsylvania,42,0.003760452383419855,0.00020118545017466875,0.0001585310155833727,1.466002505148749e-05,12823989
13690,2020-05-01,Pennsylvania,42,0.003880539822671401,0.00020828152613044194,0.00012008743925154646,7.0960759557731995e-06,12823989
13691,2020-05-02,Pennsylvania,42,0.003982458188321902,0.00021787292549923427,0.00010191836565050079,9.591399368792346e-06,12823989
13692,2020-05-03,Pennsylvania,42,0.004061060875832005,0.00022169388947541985,7.860268751010313e-05,3.820963976185569e-06,12823989
13693,2020-05-04,Pennsylvania,42,0.0041322555719597075,0.00022457910717172324,7.119469612770254e-05,2.8852176963033887e-06,12823989
13694,2020-05-05,Pennsylvania,42,0.004208284957200135,0.0002500002144418558,7.602938524042714e-05,2.542110727013256e-05,12823989
13695,2020-05-06,Pennsylvania,42,0.004287979348703434,0.00026200895836701047,7.969439150329902e-05,1.2008743925154645e-05,12823989
13696,2020-05-07,Pennsylvania,42,0.004378434822425378,0.0002806459051079972,9.045547372194408e-05,1.8636946740986757e-05,12823989
13697,2020-05-08,Pennsylvania,42,0.004483862236625437,0.00029039326219010324,0.00010542741420005897,9.747357082106044e-06,12823989
13698,2020-05-09,Pennsylvania,42,0.004574317710347381,0.00029577380329942577,9.045547372194408e-05,5.380541109322536e-06,12823989
13699,2020-05-10,Pennsylvania,42,0.004681616617107204,0.00029780125357250386,0.00010729890675982333,2.027450273078057e-06,12823989
13700,2020-05-11,Pennsylvania,42,0.004722165622568765,0.0002999066827022388,4.054900546156114e-05,2.1054291297349056e-06,12823989
13701,2020-05-12,Pennsylvania,42,0.004788447650727086,0.0003059890335214729,6.628202815832109e-05,6.0823508192341716e-06,12823989
13702,2020-05-13,Pennsylvania,42,0.004849817010916026,0.0003200252277197056,6.136936018893966e-05,1.4036194198232703e-05,12823989
13703,2020-05-14,Pennsylvania,42,0.004924988628733228,0.0003351531259111342,7.51716178172018e-05,1.512789819142858e-05,12823989
13704,2020-05-15,Pennsylvania,42,0.005004527062523213,0.0003456022927031519,7.953843378998532e-05,1.0449166792017678e-05,12823989
13705,2020-05-16,Pennsylvania,42,0.005086404862012904,0.0003501250663892491,8.187779948969076e-05,4.522773686097204e-06,12823989
13706,2020-05-17,Pennsylvania,42,0.005126719930904495,0.00035121677038244496,4.0315068891590596e-05,1.0917039931958768e-06,12823989
13707,2020-05-18,Pennsylvania,42,0.005199318246452021,0.00035558358635522845,7.259831554752581e-05,4.366815972783507e-06,12823989
13708,2020-05-19,Pennsylvania,42,0.005256086854098206,0.000364551154870766,5.6768607646185596e-05,8.96756851553756e-06,12823989
13709,2020-05-20,Pennsylvania,42,0.005314337060020872,0.000373830638812931,5.825020592266572e-05,9.279483942164954e-06,12823989
13710,2020-05-21,Pennsylvania,42,0.005400191781200062,0.00038108267248201786,8.585472117919004e-05,7.2520336690868965e-06,12823989
13711,2020-05-22,Pennsylvania,42,0.005482303517259723,0.0003923896066972609,8.211173605966131e-05,1.130693421524301e-05,12823989
13712,2020-05-23,Pennsylvania,42,0.005544452666015231,0.0003993297249397204,6.214914875550813e-05,6.940118242459503e-06,12823989
13713,2020-05-24,Pennsylvania,42,0.005587652952603125,0.00040120121749948474,4.320028658789399e-05,1.8714925597643604e-06,12823989
13714,2020-05-25,Pennsylvania,42,0.005642238152262919,0.0004022929214926806,5.4585199659793845e-05,1.0917039931958768e-06,12823989
13715,2020-05-26,Pennsylvania,42,0.0056825532211545095,0.0004035405831991902,4.0315068891590596e-05,1.2476617065095737e-06,12823989
13716,2020-05-27,Pennsylvania,42,0.005742830877350253,0.00041250815171472776,6.027765619574377e-05,8.96756851553756e-06,12823989
13717,2020-05-28,Pennsylvania,42,0.005794764795883715,0.00042085188937701054,5.1933918533461e-05,8.343737662282773e-06,12823989
13718,2020-05-29,Pennsylvania,42,0.005854106705799576,0.0004263104093429899,5.934190991586159e-05,5.458519965979384e-06,12823989
13719,2020-05-30,Pennsylvania,42,0.00590993956716588,0.0004317689293089693,5.5832861366303415e-05,5.458519965979384e-06,12823989
13720,2020-05-31,Pennsylvania,42,0.005943392496671668,0.00043317254872879255,3.345292950578794e-05,1.4036194198232703e-06,12823989
13721,2020-06-01,Pennsylvania,42,0.0059836295867066016,0.0004346541470052727,4.023709003493375e-05,1.4815982764801186e-06,12823989
13722,2020-06-02,Pennsylvania,42,0.00602893530242423,0.0004421401172443301,4.530571571762889e-05,7.485970239057442e-06,12823989
13723,2020-06-03,Pennsylvania,42,0.006072291546725438,0.0004477545949236232,4.3356244301207685e-05,5.614477679293081e-06,12823989
13724,2020-06-04,Pennsylvania,42,0.006115725769883302,0.000457112057722445,4.3434223157864534e-05,9.357462798821801e-06,12823989
13725,2020-06-05,Pennsylvania,42,0.006153155621078589,0.0004641301548215614,3.7429851195287205e-05,7.018097099116351e-06,12823989
13726,2020-06-06,Pennsylvania,42,0.0061998649562160415,0.0004667814359478942,4.670933513745216e-05,2.651281126332844e-06,12823989
13727,2020-06-07,Pennsylvania,42,0.006238386511404525,0.00046763920337111953,3.8521555188483083e-05,8.577674232253318e-07,12823989
13728,2020-06-08,Pennsylvania,42,0.006271995398623626,0.00046841899193768804,3.360888721910164e-05,7.797885665684835e-07,12823989
13729,2020-06-09,Pennsylvania,42,0.00631348015036507,0.0004733316599070695,4.148475174144332e-05,4.912667969381446e-06,12823989
13730,2020-06-10,Pennsylvania,42,0.006348258720434024,0.0004790241164430194,3.477857006895436e-05,5.692456535949929e-06,12823989
13731,2020-06-11,Pennsylvania,42,0.006389899429888781,0.0004824551861359207,4.164070945475702e-05,3.431069692901327e-06,12823989
13732,2020-06-12,Pennsylvania,42,0.006439338025009223,0.0004857302981155084,4.9438595120441855e-05,3.2751119795876305e-06,12823989
13733,2020-06-13,Pennsylvania,42,0.006471309356238531,0.0004884595580984981,3.1971331229307826e-05,2.729259982989692e-06,12823989
13734,2020-06-14,Pennsylvania,42,0.006495716738372124,0.0004893173255217234,2.4407382133593532e-05,8.577674232253318e-07,12823989
13735,2020-06-15,Pennsylvania,42,0.006525816577041668,0.0004918126489347425,3.009983866954346e-05,2.4953234130191474e-06,12823989
13736,2020-06-16,Pennsylvania,42,0.006556228331137838,0.000494152014634448,3.0411754096170857e-05,2.3393656997054503e-06,12823989
13737,2020-06-17,Pennsylvania,42,0.0065804017767014614,0.0004971931900440651,2.417344556362299e-05,3.0411754096170858e-06,12823989
13738,2020-06-18,Pennsylvania,42,0.006611047467367603,0.0005003903231669958,3.06456906661414e-05,3.1971331229307824e-06,12823989
13739,2020-06-19,Pennsylvania,42,0.006650660726549282,0.0005026517100100445,3.961325918167896e-05,2.261386843048602e-06,12823989
13740,2020-06-20,Pennsylvania,42,0.006681072480645453,0.0005042892659998383,3.0411754096170857e-05,1.6375559897938153e-06,12823989
13741,2020-06-21,Pennsylvania,42,0.006708053165048722,0.0005046791602831226,2.698068440326953e-05,3.8989428328424174e-07,12823989
13742,2020-06-22,Pennsylvania,42,0.006758115591022419,0.0005049130968530931,5.006242597369664e-05,2.3393656997054505e-07,12823989
13743,2020-06-23,Pennsylvania,42,0.006806228545579694,0.0005077203356927396,4.811295455727543e-05,2.8072388396465406e-06,12823989
13744,2020-06-24,Pennsylvania,42,0.006844594143054864,0.00051216513052218,3.8365597475169386e-05,4.4447948294403555e-06,12823989
13745,2020-06-25,Pennsylvania,42,0.00688007452283373,0.0005148164116485128,3.5480379778866e-05,2.651281126332844e-06,12823989
13746,2020-06-26,Pennsylvania,42,0.006936219299626661,0.0005166099253516203,5.614477679293081e-05,1.793513703107512e-06,12823989
13747,2020-06-27,Pennsylvania,42,0.006971309785122243,0.0005187153544813552,3.509048549558176e-05,2.1054291297349056e-06,12823989
13748,2020-06-28,Pennsylvania,42,0.007001331644935129,0.0005189492910513257,3.0021859812886616e-05,2.3393656997054505e-07,12823989
13749,2020-06-29,Pennsylvania,42,0.007061219406847588,0.0005195731219045806,5.988776191245953e-05,6.238308532547868e-07,12823989
13750,2020-06-30,Pennsylvania,42,0.0071136991773776475,0.0005220684453175997,5.247977053005894e-05,2.4953234130191474e-06,12823989
13751,2020-07-01,Pennsylvania,42,0.007163449687924717,0.0005227702550275114,4.9750510547069244e-05,7.018097099116352e-07,12823989
13752,2020-07-02,Pennsylvania,42,0.007228873948659812,0.0005269811132869812,6.542426073509576e-05,4.210858259469811e-06,12823989
13753,2020-07-03,Pennsylvania,42,0.007284628831169459,0.0005294764367000002,5.5754882509646566e-05,2.4953234130191474e-06,12823989
13754,2020-07-04,Pennsylvania,42,0.007323930174924511,0.0005297103732699708,3.9301343755051566e-05,2.3393656997054505e-07,12823989
